domain,cmpt_rank,is_home_district,category,counts,classification
cowboystatedaily.com,7.0,False,news,12,local
cowboystatedaily.com,8.0,False,news,414,local
cowboystatedaily.com,8.0,True,news,1,local
cowboystatedaily.com,9.0,False,news,429,local
cowboystatedaily.com,9.0,True,news,1,local
cowboystatedaily.com,10.0,False,news,19,local
cpapracticeadvisor.com,4.0,False,other_third_party,11,national
cpapracticeadvisor.com,6.0,False,other_third_party,11,national
cpapracticeadvisor.com,7.0,False,other_third_party,428,national
cpapracticeadvisor.com,8.0,False,other_third_party,333,national
cpapracticeadvisor.com,8.0,True,other_third_party,1,national
cpapracticeadvisor.com,9.0,False,other_third_party,515,national
cpapracticeadvisor.com,9.0,True,other_third_party,2,national
cpapracticeadvisor.com,10.0,False,other_third_party,7,national
cpioneer.com,4.0,False,news,3,local
cpioneer.com,5.0,False,news,319,local
cpioneer.com,5.0,True,news,1,local
cpioneer.com,6.0,False,news,105,local
cpioneer.com,7.0,False,news,3,local
cpioneer.com,9.0,False,news,2,local
cpioneer.com,10.0,False,news,1,local
cpr.org,1.0,False,news,6887,local
cpr.org,1.0,True,news,13,local
cpr.org,2.0,False,news,7010,local
cpr.org,2.0,True,news,10,local
cpr.org,3.0,False,news,12959,local
cpr.org,3.0,True,news,23,local
cpr.org,4.0,False,news,36228,local
cpr.org,4.0,True,news,71,local
cpr.org,5.0,False,news,40869,local
cpr.org,5.0,True,news,109,local
cpr.org,6.0,False,news,44469,local
cpr.org,6.0,True,news,109,local
cpr.org,7.0,False,news,26087,local
cpr.org,7.0,True,news,58,local
cpr.org,8.0,False,news,9530,local
cpr.org,8.0,True,news,22,local
cpr.org,9.0,False,news,12164,local
cpr.org,9.0,True,news,27,local
cpr.org,10.0,False,news,6662,local
cpr.org,10.0,True,news,14,local
cpr.org,11.0,False,news,5411,local
cpr.org,11.0,True,news,16,local
cpr.org,12.0,False,news,147,local
cq.com,0.0,False,other_third_party,186,no_news
cq.com,0.0,True,other_third_party,1,no_news
cq.com,1.0,False,other_third_party,65,no_news
cq.com,2.0,False,other_third_party,2911,no_news
cq.com,2.0,True,other_third_party,9,no_news
cq.com,3.0,False,other_third_party,6207,no_news
cq.com,3.0,True,other_third_party,14,no_news
cq.com,4.0,False,other_third_party,20074,no_news
cq.com,4.0,True,other_third_party,55,no_news
cq.com,5.0,False,other_third_party,14975,no_news
cq.com,5.0,True,other_third_party,30,no_news
cq.com,6.0,False,other_third_party,23691,no_news
cq.com,6.0,True,other_third_party,58,no_news
cq.com,7.0,False,other_third_party,20793,no_news
cq.com,7.0,True,other_third_party,49,no_news
cq.com,8.0,False,other_third_party,51134,no_news
cq.com,8.0,True,other_third_party,144,no_news
cq.com,9.0,False,other_third_party,108784,no_news
cq.com,9.0,True,other_third_party,312,no_news
cq.com,10.0,False,other_third_party,299148,no_news
cq.com,10.0,True,other_third_party,681,no_news
cq.com,11.0,False,other_third_party,248241,no_news
cq.com,11.0,True,other_third_party,561,no_news
cq.com,12.0,False,other_third_party,14787,no_news
cq.com,12.0,True,other_third_party,86,no_news
cq.com,13.0,False,other_third_party,151,no_news
cq.com,13.0,True,other_third_party,2,no_news
cqrcengage.com,2.0,False,other_third_party,18,
cqrcengage.com,2.0,True,other_third_party,1,
cqrcengage.com,3.0,False,other_third_party,85,
cqrcengage.com,4.0,False,other_third_party,786,
cqrcengage.com,4.0,True,other_third_party,3,
cqrcengage.com,5.0,False,other_third_party,1386,
cqrcengage.com,5.0,True,other_third_party,5,
cqrcengage.com,6.0,False,other_third_party,1024,
cqrcengage.com,6.0,True,other_third_party,4,
cqrcengage.com,7.0,False,other_third_party,282,
cqrcengage.com,8.0,False,other_third_party,473,
cqrcengage.com,8.0,True,other_third_party,2,
cqrcengage.com,9.0,False,other_third_party,4755,
cqrcengage.com,9.0,True,other_third_party,10,
cqrcengage.com,10.0,False,other_third_party,13634,
cqrcengage.com,10.0,True,other_third_party,23,
cqrcengage.com,11.0,False,other_third_party,22278,
cqrcengage.com,11.0,True,other_third_party,58,
cqrcengage.com,12.0,False,other_third_party,2594,
cqrcengage.com,12.0,True,other_third_party,14,
cqrcengage.com,13.0,False,other_third_party,6,
cqrcengage.com,13.0,True,other_third_party,1,
crainscleveland.com,1.0,False,news,1089,local
crainscleveland.com,1.0,True,news,4,local
crainscleveland.com,2.0,False,news,1288,local
crainscleveland.com,3.0,False,news,1473,local
crainscleveland.com,3.0,True,news,3,local
crainscleveland.com,4.0,False,news,2608,local
crainscleveland.com,4.0,True,news,1,local
crainscleveland.com,5.0,False,news,2775,local
crainscleveland.com,5.0,True,news,2,local
crainscleveland.com,6.0,False,news,2358,local
crainscleveland.com,6.0,True,news,5,local
crainscleveland.com,7.0,False,news,682,local
crainscleveland.com,8.0,False,news,35,local
crainsdetroit.com,2.0,False,news,430,local
crainsdetroit.com,2.0,True,news,1,local
crainsdetroit.com,3.0,False,news,14,local
crainsdetroit.com,4.0,False,news,44,local
crainsdetroit.com,4.0,True,news,2,local
crainsdetroit.com,5.0,False,news,485,local
crainsdetroit.com,5.0,True,news,3,local
crainsdetroit.com,6.0,False,news,795,local
crainsdetroit.com,6.0,True,news,5,local
crainsdetroit.com,7.0,False,news,2408,local
crainsdetroit.com,7.0,True,news,4,local
crainsdetroit.com,8.0,False,news,1556,local
crainsdetroit.com,8.0,True,news,8,local
crainsdetroit.com,9.0,False,news,288,local
crainsdetroit.com,9.0,True,news,6,local
crainsdetroit.com,10.0,False,news,22,local
crainsdetroit.com,10.0,True,news,1,local
crainsdetroit.com,11.0,False,news,10,local
crainsdetroit.com,11.0,True,news,2,local
crainsnewyork.com,1.0,False,news,1,local
crainsnewyork.com,2.0,False,news,5,local
crainsnewyork.com,3.0,False,news,33,local
crainsnewyork.com,4.0,False,news,1269,local
crainsnewyork.com,4.0,True,news,1,local
crainsnewyork.com,5.0,False,news,877,local
crainsnewyork.com,5.0,True,news,3,local
crainsnewyork.com,6.0,False,news,1557,local
crainsnewyork.com,6.0,True,news,3,local
crainsnewyork.com,7.0,False,news,40,local
crainsnewyork.com,7.0,True,news,1,local
crainsnewyork.com,8.0,False,news,415,local
crainsnewyork.com,8.0,True,news,1,local
crainsnewyork.com,9.0,False,news,9,local
crenshawforcongress.com,0.0,False,campaign_personal,222,
crenshawforcongress.com,1.0,False,campaign_personal,79,
crenshawforcongress.com,2.0,False,campaign_personal,2070,
crenshawforcongress.com,2.0,True,campaign_personal,4,
crenshawforcongress.com,3.0,False,campaign_personal,6074,
crenshawforcongress.com,3.0,True,campaign_personal,13,
crenshawforcongress.com,4.0,False,campaign_personal,16170,
crenshawforcongress.com,4.0,True,campaign_personal,37,
crenshawforcongress.com,5.0,False,campaign_personal,12648,
crenshawforcongress.com,5.0,True,campaign_personal,33,
crenshawforcongress.com,6.0,False,campaign_personal,6221,
crenshawforcongress.com,6.0,True,campaign_personal,16,
crenshawforcongress.com,7.0,False,campaign_personal,2875,
crenshawforcongress.com,7.0,True,campaign_personal,4,
crenshawforcongress.com,8.0,False,campaign_personal,1553,
crenshawforcongress.com,8.0,True,campaign_personal,4,
crenshawforcongress.com,9.0,False,campaign_personal,880,
crenshawforcongress.com,9.0,True,campaign_personal,2,
crenshawforcongress.com,10.0,False,campaign_personal,1,
crescent-news.com,1.0,False,news,5,local
crescent-news.com,3.0,False,news,15,local
crescent-news.com,5.0,False,news,243,local
crescent-news.com,6.0,False,news,1565,local
crescent-news.com,6.0,True,news,3,local
crescent-news.com,7.0,False,news,779,local
crescent-news.com,7.0,True,news,3,local
crimemuseum.org,10.0,False,other_third_party,1,
crn.com,1.0,False,news,172,
crn.com,4.0,False,news,767,
crn.com,4.0,True,news,6,
crn.com,5.0,False,news,368,
crn.com,6.0,False,news,1079,
crn.com,7.0,False,news,1,
crooked.com,0.0,False,news,14,national
crooked.com,1.0,False,news,385,national
crooked.com,1.0,True,news,1,national
crooked.com,2.0,False,news,34,national
crooked.com,3.0,False,news,2,national
crooked.com,4.0,False,news,433,national
crooked.com,4.0,True,news,1,national
crooked.com,6.0,False,news,1,national
crookstontimes.com,3.0,False,news,4,local
crookstontimes.com,7.0,False,news,395,local
crookstontimes.com,7.0,True,news,1,local
crookstontimes.com,8.0,False,news,6,local
crosscut.com,1.0,False,news,887,local
crosscut.com,1.0,True,news,2,local
crosscut.com,2.0,False,news,1330,local
crosscut.com,2.0,True,news,5,local
crosscut.com,3.0,False,news,1705,local
crosscut.com,3.0,True,news,2,local
crosscut.com,4.0,False,news,863,local
crosscut.com,4.0,True,news,3,local
crosscut.com,5.0,False,news,704,local
crosscut.com,6.0,False,news,439,local
crosscut.com,6.0,True,news,1,local
crosscut.com,7.0,False,news,1687,local
crosscut.com,7.0,True,news,2,local
crosscut.com,8.0,False,news,731,local
crosscut.com,8.0,True,news,2,local
crosscut.com,9.0,False,news,1672,local
crosscut.com,9.0,True,news,5,local
crosscut.com,10.0,False,news,1056,local
crosscut.com,10.0,True,news,2,local
crosscut.com,11.0,False,news,459,local
crossroadstoday.com,1.0,False,news,5,local
crossroadstoday.com,3.0,False,news,7,local
crossroadstoday.com,4.0,False,news,503,local
crossroadstoday.com,4.0,True,news,1,local
crossroadstoday.com,5.0,False,news,1138,local
crossroadstoday.com,5.0,True,news,3,local
crossroadstoday.com,6.0,False,news,120,local
crossroadstoday.com,7.0,False,news,2,local
crossroadstoday.com,8.0,False,news,4,local
crossroadstoday.com,9.0,False,news,250,local
crossroadstoday.com,10.0,False,news,267,local
crossroadstoday.com,10.0,True,news,1,local
crowedunlevy.com,6.0,False,education,10,
crowedunlevy.com,10.0,False,education,20,
crowedunlevy.com,11.0,False,education,27,
crowrivermedia.com,1.0,False,news,444,local
crowrivermedia.com,1.0,True,news,1,local
crowrivermedia.com,2.0,False,news,328,local
crowrivermedia.com,2.0,True,news,1,local
crowrivermedia.com,3.0,False,news,780,local
crowrivermedia.com,3.0,True,news,2,local
crowrivermedia.com,4.0,False,news,982,local
crowrivermedia.com,4.0,True,news,2,local
crowrivermedia.com,5.0,False,news,31,local
crowrivermedia.com,6.0,False,news,383,local
crowrivermedia.com,7.0,False,news,434,local
crowrivermedia.com,7.0,True,news,1,local
crowrivermedia.com,8.0,False,news,7,local
crowrivermedia.com,9.0,False,news,15,local
cruxnow.com,1.0,False,news,124,national
cruxnow.com,2.0,False,news,282,national
cruxnow.com,3.0,False,news,443,national
cruxnow.com,3.0,True,news,1,national
cruxnow.com,4.0,False,news,21,national
cruxnow.com,5.0,False,news,5,national
cruxnow.com,6.0,False,news,600,national
cruxnow.com,6.0,True,news,1,national
cruxnow.com,7.0,False,news,1949,national
cruxnow.com,7.0,True,news,5,national
csindy.com,1.0,False,news,396,local
csindy.com,1.0,True,news,1,local
csindy.com,2.0,False,news,18,local
csis.org,1.0,False,other_third_party,18,
csis.org,2.0,False,other_third_party,6,
csis.org,3.0,False,other_third_party,48,
csis.org,4.0,False,other_third_party,20,
csis.org,5.0,False,other_third_party,23,
csis.org,6.0,False,other_third_party,423,
csis.org,6.0,True,other_third_party,4,
csis.org,7.0,False,other_third_party,74,
csis.org,8.0,False,other_third_party,40,
csis.org,9.0,False,other_third_party,57,
csis.org,10.0,False,other_third_party,1768,
csis.org,10.0,True,other_third_party,1,
csis.org,11.0,False,other_third_party,2953,
csis.org,11.0,True,other_third_party,3,
csis.org,12.0,False,other_third_party,729,
csis.org,12.0,True,other_third_party,5,
csis.org,13.0,False,other_third_party,5,
csmonitor.com,1.0,False,news,1008,national
csmonitor.com,1.0,True,news,4,national
csmonitor.com,2.0,False,news,279,national
csmonitor.com,2.0,True,news,1,national
csmonitor.com,3.0,False,news,36,national
csmonitor.com,4.0,False,news,1340,national
csmonitor.com,4.0,True,news,2,national
csmonitor.com,5.0,False,news,4418,national
csmonitor.com,5.0,True,news,9,national
csmonitor.com,6.0,False,news,557,national
csmonitor.com,6.0,True,news,2,national
csmonitor.com,7.0,False,news,622,national
csmonitor.com,7.0,True,news,2,national
csmonitor.com,8.0,False,news,4,national
cspdailynews.com,1.0,False,news,10,
cspdailynews.com,4.0,False,news,11,
cspdailynews.com,6.0,False,news,788,
cspdailynews.com,6.0,True,news,1,
cspdailynews.com,7.0,False,news,29,
cspdailynews.com,7.0,True,news,1,
csrwire.com,7.0,False,news,1,
csrwire.com,8.0,False,news,403,
csrwire.com,8.0,True,news,1,
csrwire.com,9.0,False,news,392,
csrwire.com,9.0,True,news,1,
ctexaminer.com,1.0,False,news,6,
ctexaminer.com,3.0,False,news,438,
ctexaminer.com,3.0,True,news,1,
ctexaminer.com,4.0,False,news,482,
ctexaminer.com,4.0,True,news,1,
ctexaminer.com,5.0,False,news,25,
ctexaminer.com,5.0,True,news,1,
ctexaminer.com,6.0,False,news,24,
ctexaminer.com,7.0,False,news,177,
ctexaminer.com,8.0,False,news,91,
ctexaminer.com,10.0,False,news,1,
ctinsider.com,0.0,False,news,1,
ctinsider.com,1.0,False,news,620,
ctinsider.com,1.0,True,news,1,
ctinsider.com,2.0,False,news,1119,
ctinsider.com,2.0,True,news,3,
ctinsider.com,3.0,False,news,3084,
ctinsider.com,3.0,True,news,6,
ctinsider.com,4.0,False,news,12032,
ctinsider.com,4.0,True,news,19,
ctinsider.com,5.0,False,news,38412,
ctinsider.com,5.0,True,news,50,
ctinsider.com,6.0,False,news,16909,
ctinsider.com,6.0,True,news,71,
ctinsider.com,7.0,False,news,16526,
ctinsider.com,7.0,True,news,39,
ctinsider.com,8.0,False,news,4399,
ctinsider.com,8.0,True,news,21,
ctinsider.com,9.0,False,news,1216,
ctinsider.com,9.0,True,news,7,
ctinsider.com,10.0,False,news,39,
ctinsider.com,10.0,True,news,3,
ctinsider.com,11.0,False,news,19,
ctmirror.org,0.0,False,news,423,local
ctmirror.org,0.0,True,news,1,local
ctmirror.org,1.0,False,news,1724,local
ctmirror.org,1.0,True,news,4,local
ctmirror.org,2.0,False,news,1429,local
ctmirror.org,2.0,True,news,2,local
ctmirror.org,3.0,False,news,3111,local
ctmirror.org,3.0,True,news,4,local
ctmirror.org,4.0,False,news,18558,local
ctmirror.org,4.0,True,news,42,local
ctmirror.org,5.0,False,news,19716,local
ctmirror.org,5.0,True,news,31,local
ctmirror.org,6.0,False,news,12128,local
ctmirror.org,6.0,True,news,35,local
ctmirror.org,7.0,False,news,12597,local
ctmirror.org,7.0,True,news,14,local
ctmirror.org,8.0,False,news,2172,local
ctmirror.org,8.0,True,news,21,local
ctmirror.org,9.0,False,news,2001,local
ctmirror.org,9.0,True,news,9,local
ctmirror.org,10.0,False,news,3173,local
ctmirror.org,10.0,True,news,12,local
ctmirror.org,11.0,False,news,541,local
ctmirror.org,11.0,True,news,10,local
ctmirror.org,12.0,False,news,2,local
ctpost.com,0.0,False,news,454,local
ctpost.com,0.0,True,news,1,local
ctpost.com,1.0,False,news,582,local
ctpost.com,1.0,True,news,1,local
ctpost.com,2.0,False,news,1045,local
ctpost.com,2.0,True,news,3,local
ctpost.com,3.0,False,news,734,local
ctpost.com,3.0,True,news,3,local
ctpost.com,4.0,False,news,4246,local
ctpost.com,4.0,True,news,8,local
ctpost.com,5.0,False,news,7596,local
ctpost.com,5.0,True,news,19,local
ctpost.com,6.0,False,news,12427,local
ctpost.com,6.0,True,news,28,local
ctpost.com,7.0,False,news,6400,local
ctpost.com,7.0,True,news,18,local
ctpost.com,8.0,False,news,6021,local
ctpost.com,8.0,True,news,14,local
ctpost.com,9.0,False,news,2895,local
ctpost.com,9.0,True,news,8,local
ctpost.com,10.0,False,news,1748,local
ctpost.com,10.0,True,news,6,local
ctpost.com,11.0,False,news,1072,local
ctpost.com,11.0,True,news,2,local
ctpost.com,12.0,False,news,146,local
ctpost.com,12.0,True,news,1,local
ctpost.com,13.0,False,news,9,local
ctvnews.ca,4.0,False,news,5,
ctvnews.ca,6.0,False,news,1,
ctvnews.ca,7.0,False,news,393,
ctvnews.ca,7.0,True,news,1,
ctvnews.ca,8.0,False,news,36,
cu-citizenaccess.org,2.0,False,news,11,
cu-citizenaccess.org,2.0,True,news,1,
cu-citizenaccess.org,3.0,False,news,171,
cu-citizenaccess.org,4.0,False,news,53,
cu-citizenaccess.org,4.0,True,news,1,
cu-citizenaccess.org,5.0,False,news,42,
cu-citizenaccess.org,6.0,False,news,671,
cu-citizenaccess.org,7.0,False,news,1502,
cu-citizenaccess.org,7.0,True,news,3,
cu-citizenaccess.org,8.0,False,news,771,
cu-citizenaccess.org,9.0,False,news,135,
cu-citizenaccess.org,9.0,True,news,3,
cu-citizenaccess.org,10.0,False,news,1061,
cu-citizenaccess.org,10.0,True,news,3,
cu-citizenaccess.org,11.0,False,news,20,
cuatower.com,1.0,False,news,4,local
cuatower.com,2.0,False,news,400,local
cuatower.com,2.0,True,news,1,local
cubsinsider.com,1.0,False,news,433,
cubsinsider.com,1.0,True,news,1,
cubsinsider.com,2.0,False,news,1,
cujournal.com,4.0,False,other_third_party,40,
cujournal.com,5.0,False,other_third_party,24,
cujournal.com,6.0,False,other_third_party,346,
cujournal.com,6.0,True,other_third_party,1,
