crawl_id,qry,home_dist,random_dist,result_length,rbo_similarity
20200902,Susie Lee,NV-3,NY-3,12,1
20201019,Susie Lee,NV-3,WA-7,15,1
20201030,Susie Lee,NV-3,CA-3,12,1
20201203,Susie Lee,NV-3,TX-18,15,1
20201115,Tim Burchett,TN-2,MA-7,12,1
20201111,Tim Burchett,TN-2,CA-17,11,1
20201129,Tim Burchett,TN-2,IL-12,12,1
20201012,Tim Burchett,TN-2,OH-5,12,1
20200921,Tim Burchett,TN-2,TN-1,12,1
20201230,Tim Burchett,TN-2,FL-2,12,1
20200904,Tim Burchett,TN-2,OK-3,12,1
20200912,Tim Burchett,TN-2,GA-12,11,1
20201009,Tim Burchett,TN-2,FL-7,12,1
20200920,Tim Burchett,TN-2,RI-2,11,1
20201103,Vicente Gonzalez,TX-15,TN-9,12,1
20201124,Vicente Gonzalez,TX-15,FL-7,15,1
20201210,Vicente Gonzalez,TX-15,AK-AT LARGE,12,1
20201204,Vicente Gonzalez,TX-15,WI-2,12,1
20201116,Vicente Gonzalez,TX-15,TX-34,13,1
20201127,Vicente Gonzalez,TX-15,ND-AT LARGE,13,1
20201020,Vicente Gonzalez,TX-15,MD-5,11,1
20201208,Vicente Gonzalez,TX-15,NM-2,12,1
20200913,Vicente Gonzalez,TX-15,FL-4,12,1
20201130,Vicente Gonzalez,TX-15,FL-20,12,1
20201204,Jackie Walorski,IN-2,WA-9,12,1
20201206,Jackie Walorski,IN-2,CA-33,13,1
20201124,Jackie Walorski,IN-2,NC-7,12,1
20201126,Jackie Walorski,IN-2,PA-12,12,1
20201108,Jackie Walorski,IN-2,NY-25,13,1
20201107,Jackie Walorski,IN-2,OH-10,16,1
20201125,Jackie Walorski,IN-2,IL-11,12,1
20201113,Jackie Walorski,IN-2,NM-2,12,1
20201221,Jackie Walorski,IN-2,IN-6,12,1
20201102,Jackie Walorski,IN-2,FL-9,12,1
20200930,Jim Banks,IN-3,OK-3,13,1
20201107,Jim Banks,IN-3,NJ-7,13,1
20200909,Jim Banks,IN-3,NY-17,13,1
20201101,Jim Banks,IN-3,WI-7,13,1
20201015,Jim Banks,IN-3,NY-8,14,1
20201102,Jim Banks,IN-3,GA-4,14,1
20201225,Jim Banks,IN-3,IN-6,13,1
20200929,Jim Banks,IN-3,OR-2,7,1
20200913,Jim Banks,IN-3,NY-5,13,1
20201222,Jim Banks,IN-3,KS-2,0,1
20201202,Larry Bucshon,IN-8,NY-1,13,1
20201002,Larry Bucshon,IN-8,IL-10,13,1
20200901,Larry Bucshon,IN-8,MO-2,13,1
20200907,Larry Bucshon,IN-8,PA-17,13,1
20201119,Larry Bucshon,IN-8,KY-3,12,1
20200920,Larry Bucshon,IN-8,CA-20,13,1
20201022,Larry Bucshon,IN-8,TX-32,13,1
20201217,Larry Bucshon,IN-8,WI-5,11,1
20201221,Larry Bucshon,IN-8,OH-3,11,1
20201226,Larry Bucshon,IN-8,MD-8,11,1
20200909,Stephen F. Lynch,MA-8,MN-2,13,1
20200913,Stephen F. Lynch,MA-8,CA-31,13,1
20201015,Stephen F. Lynch,MA-8,MI-10,12,1
20201210,Stephen F. Lynch,MA-8,WA-8,12,1
20200903,Stephen F. Lynch,MA-8,NY-16,16,1
20201105,Stephen F. Lynch,MA-8,CO-1,12,1
20201107,Stephen F. Lynch,MA-8,TN-1,12,1
20200911,Stephen F. Lynch,MA-8,KY-1,13,1
20201101,Stephen F. Lynch,MA-8,CA-32,11,1
20200910,Stephen F. Lynch,MA-8,IL-10,13,1
20201027,Bill Huizenga,MI-2,FL-7,13,1
20201209,Bill Huizenga,MI-2,CA-27,12,1
20201229,Bill Huizenga,MI-2,AZ-1,11,1
20201122,Bill Huizenga,MI-2,TX-25,11,1
20201115,Bill Huizenga,MI-2,NY-20,9,1
20201220,Bill Huizenga,MI-2,NY-16,12,1
20200906,Bill Huizenga,MI-2,CA-22,13,1
20200909,Bill Huizenga,MI-2,TX-27,13,1
20200930,Bill Huizenga,MI-2,AL-6,11,1
20201018,Bill Huizenga,MI-2,DE-AT LARGE,14,1
20201203,Brenda Lawrence,MI-14,NY-21,12,1
20201021,Brenda Lawrence,MI-14,IL-18,12,1
20201014,Brenda Lawrence,MI-14,VA-4,12,1
20201015,Brenda Lawrence,MI-14,CA-4,12,1
20201027,Brenda Lawrence,MI-14,TX-26,12,1
20201018,Brenda Lawrence,MI-14,MO-4,12,1
20201231,Brenda Lawrence,MI-14,FL-24,12,1
20201016,Brenda Lawrence,MI-14,CA-38,12,1
20201029,Brenda Lawrence,MI-14,FL-5,12,1
20201025,Brenda Lawrence,MI-14,WI-1,12,1
20200930,Jack Bergman,MI-1,ID-2,12,1
20201112,Jack Bergman,MI-1,WI-8,12,1
20200920,Jack Bergman,MI-1,FL-7,12,1
20201004,Jack Bergman,MI-1,TN-6,12,1
20201202,Jack Bergman,MI-1,WI-1,12,1
20201105,Jack Bergman,MI-1,OR-3,15,1
20201019,Jack Bergman,MI-1,PA-11,11,1
20201205,Jack Bergman,MI-1,CA-18,12,1
20201108,Jack Bergman,MI-1,NY-24,12,1
20201206,Jack Bergman,MI-1,MT-AT LARGE,12,1
20201210,John Moolenaar,MI-4,NY-21,13,1
20201205,John Moolenaar,MI-4,IL-17,11,1
20201206,John Moolenaar,MI-4,PA-14,12,1
20201028,John Moolenaar,MI-4,CA-18,15,1
20201103,John Moolenaar,MI-4,NJ-10,12,1
20200929,John Moolenaar,MI-4,TX-20,12,1
20201124,John Moolenaar,MI-4,AZ-8,12,1
20201213,John Moolenaar,MI-4,TX-18,15,1
20201020,John Moolenaar,MI-4,OH-5,12,1
20200902,John Moolenaar,MI-4,WI-8,12,1
20201022,Deb Haaland,NM-1,IN-7,14,1
20201116,Deb Haaland,NM-1,PA-10,14,1
20201214,Deb Haaland,NM-1,TX-4,15,1
20201011,Deb Haaland,NM-1,IL-8,12,1
20201127,Deb Haaland,NM-1,CA-35,12,1
20201217,Deb Haaland,NM-1,IL-15,0,1
20201206,Deb Haaland,NM-1,PA-14,14,1
20201216,Deb Haaland,NM-1,MN-7,15,1
20201023,Deb Haaland,NM-1,MS-3,15,1
20201229,Deb Haaland,NM-1,SC-1,15,1
20200909,Diana DeGette,CO-1,NV-4,12,1
20201209,Diana DeGette,CO-1,CA-16,12,1
20201122,Diana DeGette,CO-1,PA-17,11,1
20201203,Diana DeGette,CO-1,OH-3,12,1
20201102,Diana DeGette,CO-1,FL-1,13,1
20201219,Diana DeGette,CO-1,WA-4,12,1
20201112,Diana DeGette,CO-1,MD-5,11,1
20201022,Diana DeGette,CO-1,NY-18,13,1
20201005,Diana DeGette,CO-1,MI-4,12,1
20201208,Diana DeGette,CO-1,TX-10,10,1
20200902,Doug Lamborn,CO-5,NJ-3,13,1
20201102,Doug Lamborn,CO-5,ME-1,9,1
20200919,Doug Lamborn,CO-5,MN-1,10,1
20201007,Doug Lamborn,CO-5,CA-16,15,1
20201219,Doug Lamborn,CO-5,KS-2,10,1
20201207,Doug Lamborn,CO-5,NC-1,12,1
20201212,Doug Lamborn,CO-5,NY-22,9,1
20200901,Doug Lamborn,CO-5,TN-4,13,1
20201021,Doug Lamborn,CO-5,OH-16,9,1
20200929,Doug Lamborn,CO-5,MN-4,10,1
20201208,Ed Perlmutter,CO-7,NJ-5,12,1
20201014,Ed Perlmutter,CO-7,MO-5,13,1
20200912,Ed Perlmutter,CO-7,LA-6,12,1
20200908,Ed Perlmutter,CO-7,NC-9,12,1
20200920,Ed Perlmutter,CO-7,WV-1,13,1
20201214,Ed Perlmutter,CO-7,CA-30,12,1
20201205,Ed Perlmutter,CO-7,TX-21,12,1
20201031,Ed Perlmutter,CO-7,CO-6,12,1
20201025,Ed Perlmutter,CO-7,AL-1,10,1
20200909,Ed Perlmutter,CO-7,PA-4,12,1
20201010,Ken Buck,CO-4,MS-2,13,1
20201014,Ken Buck,CO-4,WA-9,13,1
20201227,Ken Buck,CO-4,IL-2,15,1
20200903,Ken Buck,CO-4,CA-17,13,1
20200914,Ken Buck,CO-4,FL-21,15,1
20200901,Ken Buck,CO-4,OH-9,15,1
20201210,Ken Buck,CO-4,CA-31,15,1
20201202,Ken Buck,CO-4,AL-1,12,1
20201009,Ken Buck,CO-4,FL-7,17,1
20201003,Ken Buck,CO-4,WI-6,17,1
20201215,Tulsi Gabbard,HI-2,TX-36,15,1
20201218,Tulsi Gabbard,HI-2,IN-4,14,1
20201111,Tulsi Gabbard,HI-2,OR-3,12,1
20200910,Tulsi Gabbard,HI-2,FL-8,13,1
20201230,Tulsi Gabbard,HI-2,FL-3,11,1
20200929,Tulsi Gabbard,HI-2,TN-3,12,1
20201221,Tulsi Gabbard,HI-2,MO-6,16,1
20201224,Tulsi Gabbard,HI-2,WA-3,14,1
20200903,Tulsi Gabbard,HI-2,WI-7,7,1
20200907,Tulsi Gabbard,HI-2,FL-26,14,1
20201028,Grace Meng,NY-6,OH-16,12,1
20200902,Grace Meng,NY-6,MD-6,12,1
20201213,Grace Meng,NY-6,KY-2,12,1
20201217,Grace Meng,NY-6,CA-32,11,1
20200909,Grace Meng,NY-6,FL-18,12,1
20200906,Grace Meng,NY-6,PA-6,12,1
20201110,Grace Meng,NY-6,NJ-12,11,1
20200919,Grace Meng,NY-6,NC-4,16,1
20201014,Grace Meng,NY-6,CA-22,12,1
20201114,Grace Meng,NY-6,OK-2,13,1
20201015,Abby Finkenauer,IA-1,OR-2,15,1
20201120,Abby Finkenauer,IA-1,ND-AT LARGE,12,1
20200930,Abby Finkenauer,IA-1,NC-4,12,1
20201122,Abby Finkenauer,IA-1,CA-52,12,1
20201221,Abby Finkenauer,IA-1,TX-18,12,1
20201212,Abby Finkenauer,IA-1,MA-6,15,1
20201211,Abby Finkenauer,IA-1,IL-13,14,1
20200911,Abby Finkenauer,IA-1,VA-5,15,1
20201004,Abby Finkenauer,IA-1,TX-15,14,1
20201112,Abby Finkenauer,IA-1,NC-1,12,1
20201103,Ami Bera,CA-7,FL-10,12,1
20201220,Ami Bera,CA-7,NC-9,11,1
20200908,Ami Bera,CA-7,LA-2,12,1
20201014,Ami Bera,CA-7,IN-3,14,1
20200909,Ami Bera,CA-7,TN-8,12,1
20201211,Ami Bera,CA-7,NJ-2,12,1
20201108,Ami Bera,CA-7,VA-9,12,1
20201209,Ami Bera,CA-7,WV-3,12,1
20201017,Ami Bera,CA-7,CA-52,12,1
20201026,Ami Bera,CA-7,CA-43,12,1
20201010,Doris Matsui,CA-6,LA-6,9,1
20201112,Doris Matsui,CA-6,MI-3,9,1
20201104,Doris Matsui,CA-6,NY-10,15,1
20200913,Doris Matsui,CA-6,MA-2,13,1
20201124,Doris Matsui,CA-6,MI-12,12,1
20201019,Doris Matsui,CA-6,OR-4,9,1
20200901,Doris Matsui,CA-6,PA-8,13,1
20201207,Doris Matsui,CA-6,NY-18,9,1
20201227,Doris Matsui,CA-6,NY-1,7,1
20201219,Doris Matsui,CA-6,GA-11,9,1
20200901,Elissa Slotkin,MI-8,PA-15,12,1
20201003,Elissa Slotkin,MI-8,NY-2,13,1
20200921,Elissa Slotkin,MI-8,NC-8,16,1
20200919,Elissa Slotkin,MI-8,SC-5,13,1
20201121,Elissa Slotkin,MI-8,NY-18,12,1
20201128,Elissa Slotkin,MI-8,PA-10,12,1
20200904,Elissa Slotkin,MI-8,TX-25,12,1
20201216,Elissa Slotkin,MI-8,KY-1,11,1
20201219,Elissa Slotkin,MI-8,CA-24,14,1
20201010,Elissa Slotkin,MI-8,MO-1,16,1
20201013,Jerry McNerney,CA-9,CA-37,10,1
20201109,Jerry McNerney,CA-9,NY-3,9,1
20201129,Jerry McNerney,CA-9,TX-22,9,1
20201125,Jerry McNerney,CA-9,OH-8,12,1
20201215,Jerry McNerney,CA-9,MI-2,10,1
20200901,Jerry McNerney,CA-9,MI-14,12,1
20201021,Jerry McNerney,CA-9,NY-17,11,1
20201024,Jerry McNerney,CA-9,TX-28,9,1
20201015,Jerry McNerney,CA-9,TX-9,10,1
20201224,Jerry McNerney,CA-9,IN-7,13,1
20200902,Josh Harder,CA-10,CA-53,7,1
20201115,Josh Harder,CA-10,CA-29,13,1
20201205,Josh Harder,CA-10,FL-2,13,1
20201006,Josh Harder,CA-10,VA-2,14,1
20201019,Josh Harder,CA-10,TX-29,13,1
20201026,Josh Harder,CA-10,OH-9,13,1
20201001,Josh Harder,CA-10,FL-16,13,1
20201216,Josh Harder,CA-10,FL-15,12,1
20201208,Josh Harder,CA-10,HI-2,14,1
20201114,Josh Harder,CA-10,IL-12,13,1
20201206,Tom McClintock,CA-4,TN-4,14,1
20201230,Tom McClintock,CA-4,IN-1,18,1
20200913,Tom McClintock,CA-4,TX-10,12,1
20201013,Tom McClintock,CA-4,CA-51,12,1
20201105,Tom McClintock,CA-4,CA-37,14,1
20201225,Tom McClintock,CA-4,OH-15,13,1
20201019,Tom McClintock,CA-4,OH-12,15,1
20201124,Tom McClintock,CA-4,OH-5,16,1
20201020,Tom McClintock,CA-4,NC-2,12,1
20201112,Tom McClintock,CA-4,MA-8,15,1
20201129,Dan Bishop,NC-9,KS-2,12,1
20201228,Dan Bishop,NC-9,NY-9,12,1
20201124,Dan Bishop,NC-9,MO-4,12,1
20200914,Dan Bishop,NC-9,TX-23,12,1
20201008,Dan Bishop,NC-9,UT-4,12,1
20201211,Dan Bishop,NC-9,NC-10,15,1
20200913,Dan Bishop,NC-9,WY-AT LARGE,12,1
20201225,Dan Bishop,NC-9,AZ-2,13,1
20201012,Dan Bishop,NC-9,CA-13,11,1
20201109,Dan Bishop,NC-9,IN-2,13,1
20201021,Greg Murphy,NC-3,PA-15,13,1
20201118,Greg Murphy,NC-3,NY-24,13,1
20201108,Greg Murphy,NC-3,IL-2,13,1
20201216,Greg Murphy,NC-3,CA-12,13,1
20200903,Greg Murphy,NC-3,NJ-7,7,1
20200911,Greg Murphy,NC-3,OR-4,10,1
20201230,Greg Murphy,NC-3,NY-25,13,1
20201104,Greg Murphy,NC-3,MO-7,16,1
20201025,Greg Murphy,NC-3,IL-10,13,1
20201105,Greg Murphy,NC-3,GA-3,16,1
20201002,Jared Huffman,CA-2,TN-3,13,1
20201018,Jared Huffman,CA-2,CO-3,13,1
20201124,Jared Huffman,CA-2,FL-18,13,1
20201221,Jared Huffman,CA-2,TX-9,12,1
20201230,Jared Huffman,CA-2,IN-7,13,1
20201123,Jared Huffman,CA-2,IL-6,13,1
20201110,Jared Huffman,CA-2,TX-34,13,1
20201028,Jared Huffman,CA-2,TN-7,13,1
20201008,Jared Huffman,CA-2,AR-1,13,1
20201227,Jared Huffman,CA-2,NJ-7,13,1
20201218,Richard Hudson,NC-8,TX-17,13,1
20201014,Richard Hudson,NC-8,TX-10,12,1
20201006,Richard Hudson,NC-8,VA-8,12,1
20201229,Richard Hudson,NC-8,TX-23,0,1
20201007,Richard Hudson,NC-8,TX-12,12,1
20200909,Richard Hudson,NC-8,TN-6,12,1
20201122,Richard Hudson,NC-8,TX-9,12,1
20201212,Richard Hudson,NC-8,IL-6,13,1
20201227,Richard Hudson,NC-8,TX-26,11,1
20200908,Richard Hudson,NC-8,TN-5,12,1
20201121,Ted Budd,NC-13,FL-22,13,1
20201201,Ted Budd,NC-13,OK-4,13,1
20200913,Ted Budd,NC-13,MA-4,13,1
20200902,Ted Budd,NC-13,NC-3,12,1
20201225,Ted Budd,NC-13,NJ-6,13,1
20201216,Ted Budd,NC-13,HI-1,12,1
20201114,Ted Budd,NC-13,NY-6,12,1
20201122,Ted Budd,NC-13,IL-15,13,1
20201223,Ted Budd,NC-13,CA-21,14,1
20200912,Ted Budd,NC-13,SD-AT LARGE,13,1
20201203,Ted Lieu,CA-33,FL-23,11,1
20201129,Ted Lieu,CA-33,OH-11,12,1
20201217,Ted Lieu,CA-33,MO-7,12,1
20201024,Ted Lieu,CA-33,CT-3,12,1
20200904,Ted Lieu,CA-33,OH-2,13,1
20201031,Ted Lieu,CA-33,WV-3,12,1
20201229,Ted Lieu,CA-33,MS-1,12,1
20201104,Ted Lieu,CA-33,AL-1,15,1
20200901,Ted Lieu,CA-33,CT-5,13,1
20201223,Ted Lieu,CA-33,NV-2,13,1
20201115,Virginia Foxx,NC-5,FL-25,12,1
20201226,Virginia Foxx,NC-5,NC-8,13,1
20201002,Virginia Foxx,NC-5,VT-AT LARGE,12,1
20201031,Virginia Foxx,NC-5,UT-3,12,1
20201215,Virginia Foxx,NC-5,AZ-7,12,1
20201116,Virginia Foxx,NC-5,VA-1,12,1
20201119,Virginia Foxx,NC-5,CA-44,12,1
20201018,Virginia Foxx,NC-5,OH-9,12,1
20201110,Virginia Foxx,NC-5,CA-37,12,1
20201108,Virginia Foxx,NC-5,AZ-5,11,1
20200930,Dan Kildee,MI-5,MN-3,10,1
20201214,Dan Kildee,MI-5,SC-7,9,1
20201120,Dan Kildee,MI-5,FL-8,13,1
20201026,Dan Kildee,MI-5,OH-6,10,1
20201015,Dan Kildee,MI-5,KY-1,10,1
20201006,Dan Kildee,MI-5,LA-3,10,1
20201109,Dan Kildee,MI-5,CA-18,10,1
20201024,Dan Kildee,MI-5,CA-40,10,1
20201208,Dan Kildee,MI-5,CA-49,10,1
20201207,Dan Kildee,MI-5,MN-8,9,1
20201209,Michael McCaul,TX-10,MI-11,11,1
20201106,Michael McCaul,TX-10,WI-6,16,1
20201221,Michael McCaul,TX-10,NC-3,12,1
20201126,Michael McCaul,TX-10,MA-9,12,1
20201124,Michael McCaul,TX-10,LA-2,13,1
20201002,Michael McCaul,TX-10,OR-5,14,1
20201222,Michael McCaul,TX-10,OH-3,12,1
20201104,Michael McCaul,TX-10,CA-37,16,1
20201223,Michael McCaul,TX-10,IN-6,12,1
20201127,Michael McCaul,TX-10,NY-25,13,1
20201029,Pete Olson,TX-22,FL-6,12,1
20201215,Pete Olson,TX-22,MA-6,11,1
20201008,Pete Olson,TX-22,FL-19,13,1
20201203,Pete Olson,TX-22,MA-2,12,1
20201109,Pete Olson,TX-22,WA-2,12,1
20200910,Pete Olson,TX-22,IA-4,12,1
20201126,Pete Olson,TX-22,TX-3,12,1
20201003,Pete Olson,TX-22,NJ-1,12,1
20201012,Pete Olson,TX-22,OH-3,13,1
20201216,Pete Olson,TX-22,PA-8,9,1
20201116,Ro Khanna,CA-17,NJ-9,14,1
20200904,Ro Khanna,CA-17,FL-11,12,1
20200919,Ro Khanna,CA-17,IA-3,15,1
20201026,Ro Khanna,CA-17,MD-4,12,1
20201202,Ro Khanna,CA-17,WY-AT LARGE,14,1
20201017,Ro Khanna,CA-17,IN-4,15,1
20200908,Ro Khanna,CA-17,GA-4,11,1
20200921,Ro Khanna,CA-17,LA-5,12,1
20201105,Ro Khanna,CA-17,CA-21,15,1
20201113,Ro Khanna,CA-17,FL-21,16,1
20201125,Sheila Jackson Lee,TX-18,NY-16,12,1
20200906,Sheila Jackson Lee,TX-18,NY-10,12,1
20200902,Sheila Jackson Lee,TX-18,IN-7,14,1
20201010,Sheila Jackson Lee,TX-18,LA-3,14,1
20201229,Sheila Jackson Lee,TX-18,CA-17,12,1
20201126,Sheila Jackson Lee,TX-18,AL-7,12,1
20201029,Sheila Jackson Lee,TX-18,CA-43,16,1
20200901,Sheila Jackson Lee,TX-18,IN-1,14,1
20201112,Sheila Jackson Lee,TX-18,MO-3,12,1
20201230,Sheila Jackson Lee,TX-18,NJ-2,11,1
20200915,Veronica Escobar,TX-16,CA-19,12,1
20201108,Veronica Escobar,TX-16,IL-13,12,1
20201216,Veronica Escobar,TX-16,TX-34,10,1
20201027,Veronica Escobar,TX-16,CA-18,12,1
20201127,Veronica Escobar,TX-16,WY-AT LARGE,12,1
20201227,Veronica Escobar,TX-16,PA-1,12,1
20201029,Veronica Escobar,TX-16,TX-4,12,1
20201105,Veronica Escobar,TX-16,PA-8,14,1
20201005,Veronica Escobar,TX-16,TX-22,12,1
20200905,Veronica Escobar,TX-16,NC-9,12,1
20201220,Debbie Lesko,AZ-8,VA-8,13,1
20201013,Debbie Lesko,AZ-8,GA-9,12,1
20201218,Debbie Lesko,AZ-8,NY-21,15,1
20201122,Debbie Lesko,AZ-8,TX-31,12,1
20201204,Debbie Lesko,AZ-8,CO-2,12,1
20201015,Debbie Lesko,AZ-8,AL-5,12,1
20201017,Debbie Lesko,AZ-8,WI-7,12,1
20201227,Debbie Lesko,AZ-8,GA-11,12,1
20201106,Debbie Lesko,AZ-8,DE-AT LARGE,14,1
20201214,Debbie Lesko,AZ-8,MI-7,13,1
20201219,Greg Stanton,AZ-9,TN-6,12,1
20201229,Greg Stanton,AZ-9,CA-5,12,1
20201107,Greg Stanton,AZ-9,IA-3,11,1
20201204,Greg Stanton,AZ-9,CO-1,12,1
20201128,Greg Stanton,AZ-9,MI-2,12,1
20201023,Greg Stanton,AZ-9,IL-10,12,1
20201005,Greg Stanton,AZ-9,TX-13,12,1
20201003,Greg Stanton,AZ-9,NJ-5,12,1
20200907,Greg Stanton,AZ-9,CA-17,11,1
20201210,Greg Stanton,AZ-9,UT-3,14,1
20201223,Alexandria Ocasio-Cortez,NY-14,OH-11,15,1
20200912,Alexandria Ocasio-Cortez,NY-14,AL-1,14,1
20201022,Alexandria Ocasio-Cortez,NY-14,NY-6,14,1
20201017,Alexandria Ocasio-Cortez,NY-14,GA-2,16,1
20201003,Alexandria Ocasio-Cortez,NY-14,MA-3,15,1
20201216,Alexandria Ocasio-Cortez,NY-14,TX-24,16,1
20201228,Alexandria Ocasio-Cortez,NY-14,VA-6,15,1
20201002,Alexandria Ocasio-Cortez,NY-14,FL-20,15,1
20201120,Alexandria Ocasio-Cortez,NY-14,MI-1,15,1
20201015,Alexandria Ocasio-Cortez,NY-14,NV-3,16,1
20201205,Ann McLane Kuster,NH-2,PA-13,12,1
20200909,Ann McLane Kuster,NH-2,VA-7,11,1
20201108,Ann McLane Kuster,NH-2,IN-5,12,1
20201129,Ann McLane Kuster,NH-2,CA-32,13,1
20201030,Ann McLane Kuster,NH-2,TX-13,11,1
20201115,Ann McLane Kuster,NH-2,TN-1,13,1
20200921,Ann McLane Kuster,NH-2,WA-1,13,1
20201212,Ann McLane Kuster,NH-2,OH-7,11,1
20201023,Ann McLane Kuster,NH-2,LA-2,12,1
20201103,Ann McLane Kuster,NH-2,PA-4,12,1
20201117,Ayanna Pressley,MA-7,PA-17,12,1
20201204,Ayanna Pressley,MA-7,TN-8,14,1
20201004,Ayanna Pressley,MA-7,CA-34,12,1
20200902,Ayanna Pressley,MA-7,OK-1,14,1
20201031,Ayanna Pressley,MA-7,NC-10,15,1
20201026,Ayanna Pressley,MA-7,VA-6,12,1
20200904,Ayanna Pressley,MA-7,MA-2,14,1
20201119,Ayanna Pressley,MA-7,SC-2,14,1
20201210,Ayanna Pressley,MA-7,WV-3,15,1
20201108,Ayanna Pressley,MA-7,AR-1,12,1
20201213,Bennie Thompson,MS-2,CA-3,12,1
20201101,Bennie Thompson,MS-2,KS-2,12,1
20201124,Bennie Thompson,MS-2,IL-2,15,1
20201219,Bennie Thompson,MS-2,FL-26,13,1
20201107,Bennie Thompson,MS-2,WA-2,13,1
20201019,Bennie Thompson,MS-2,WI-4,12,1
20201205,Bennie Thompson,MS-2,TN-4,11,1
20200905,Bennie Thompson,MS-2,VA-9,12,1
20201104,Bennie Thompson,MS-2,KY-2,15,1
20201013,Bennie Thompson,MS-2,CA-10,12,1
20201113,Bradley Byrne,AL-1,OH-2,16,1
20201223,Bradley Byrne,AL-1,NC-1,0,1
20201008,Bradley Byrne,AL-1,CA-17,6,1
20201022,Bradley Byrne,AL-1,FL-20,12,1
20201104,Bradley Byrne,AL-1,FL-1,12,1
20201020,Bradley Byrne,AL-1,CA-41,12,1
20200911,Bradley Byrne,AL-1,MA-9,12,1
20201107,Bradley Byrne,AL-1,NC-13,12,1
20201217,Bradley Byrne,AL-1,TX-7,11,1
20201120,Bradley Byrne,AL-1,TX-6,12,1
20201029,Cheri Bustos,IL-17,CA-16,15,1
20201203,Cheri Bustos,IL-17,TX-31,11,1
20201007,Cheri Bustos,IL-17,CA-49,15,1
20201210,Cheri Bustos,IL-17,PA-8,12,1
20201112,Cheri Bustos,IL-17,IL-18,14,1
20201118,Cheri Bustos,IL-17,CA-35,15,1
20201228,Cheri Bustos,IL-17,PA-6,12,1
20200902,Cheri Bustos,IL-17,TX-11,12,1
20201219,Cheri Bustos,IL-17,NY-22,12,1
20200911,Cheri Bustos,IL-17,CA-34,12,1
20201116,David Cicilline,RI-1,KS-2,12,1
20201220,David Cicilline,RI-1,FL-22,8,1
20200921,David Cicilline,RI-1,OH-9,13,1
20201213,David Cicilline,RI-1,KY-3,12,1
20201012,David Cicilline,RI-1,PA-18,12,1
20200903,David Cicilline,RI-1,PA-13,13,1
20201008,David Cicilline,RI-1,TX-29,15,1
20201023,David Cicilline,RI-1,VA-3,15,1
20201017,David Cicilline,RI-1,VA-7,8,1
20201001,David Cicilline,RI-1,KY-5,13,1
20201023,Debbie Dingell,MI-12,NY-4,12,1
20201213,Debbie Dingell,MI-12,DE-AT LARGE,10,1
20201003,Debbie Dingell,MI-12,MS-4,12,1
20201127,Debbie Dingell,MI-12,FL-4,12,1
20201011,Debbie Dingell,MI-12,CA-39,15,1
20201217,Debbie Dingell,MI-12,CA-47,14,1
20201001,Debbie Dingell,MI-12,MS-3,7,1
20201125,Debbie Dingell,MI-12,MD-8,13,1
20201204,Debbie Dingell,MI-12,NY-2,12,1
20201113,Debbie Dingell,MI-12,PA-7,14,1
20201106,Denver Riggleman,VA-5,TX-7,13,1
20201104,Denver Riggleman,VA-5,TX-16,12,1
20200920,Denver Riggleman,VA-5,AL-3,12,1
20201004,Denver Riggleman,VA-5,CA-2,12,1
20201024,Denver Riggleman,VA-5,DE-AT LARGE,12,1
20201005,Denver Riggleman,VA-5,FL-7,12,1
20201125,Denver Riggleman,VA-5,IN-7,16,1
20201205,Denver Riggleman,VA-5,AK-AT LARGE,14,1
20201201,Denver Riggleman,VA-5,OK-3,15,1
20201008,Denver Riggleman,VA-5,TX-24,13,1
20201231,Donna Shalala,FL-27,TX-20,12,1
20200904,Donna Shalala,FL-27,NC-2,12,1
20201226,Donna Shalala,FL-27,IL-6,13,1
20200909,Donna Shalala,FL-27,WI-8,12,1
20201029,Donna Shalala,FL-27,SC-4,13,1
20200930,Donna Shalala,FL-27,NY-9,13,1
20201230,Donna Shalala,FL-27,CA-7,13,1
20200901,Donna Shalala,FL-27,TX-19,12,1
20201217,Donna Shalala,FL-27,TX-32,11,1
20201024,Donna Shalala,FL-27,FL-14,14,1
20201123,Fred Upton,MI-6,SC-5,16,1
20200910,Fred Upton,MI-6,WA-3,6,1
20200914,Fred Upton,MI-6,IL-13,6,1
20201221,Fred Upton,MI-6,MI-10,13,1
20201202,Fred Upton,MI-6,MO-2,11,1
20201017,Fred Upton,MI-6,CA-8,13,1
20201107,Fred Upton,MI-6,PA-14,15,1
20201027,Fred Upton,MI-6,CA-27,15,1
20200903,Fred Upton,MI-6,NY-18,13,1
20201130,Fred Upton,MI-6,NY-1,13,1
20201208,Gerry Connolly,VA-11,CA-29,13,1
20201123,Gerry Connolly,VA-11,NY-17,14,1
20201007,Gerry Connolly,VA-11,NY-10,13,1
20201009,Gerry Connolly,VA-11,NY-1,12,1
20201214,Gerry Connolly,VA-11,VA-1,13,1
20200920,Gerry Connolly,VA-11,HI-2,13,1
20201115,Gerry Connolly,VA-11,MI-11,12,1
20201228,Gerry Connolly,VA-11,TX-20,0,1
20200910,Gerry Connolly,VA-11,TX-1,13,1
20201114,Gerry Connolly,VA-11,ME-1,12,1
20201121,Jamie Raskin,MD-8,WI-5,13,1
20201203,Jamie Raskin,MD-8,TX-31,12,1
20200930,Jamie Raskin,MD-8,IL-13,9,1
20201126,Jamie Raskin,MD-8,OH-8,13,1
