domain,cmpt_rank,is_home_district,category,counts
captainhiggins.com,1.0,False,campaign_personal,10
captainhiggins.com,2.0,False,campaign_personal,606
captainhiggins.com,3.0,False,campaign_personal,830
captainhiggins.com,3.0,True,campaign_personal,3
captainhiggins.com,4.0,False,campaign_personal,2139
captainhiggins.com,4.0,True,campaign_personal,2
captainhiggins.com,5.0,False,campaign_personal,2349
captainhiggins.com,5.0,True,campaign_personal,4
captainhiggins.com,6.0,False,campaign_personal,1852
captainhiggins.com,6.0,True,campaign_personal,6
captainhiggins.com,7.0,False,campaign_personal,3629
captainhiggins.com,7.0,True,campaign_personal,8
captainhiggins.com,8.0,False,campaign_personal,4730
captainhiggins.com,8.0,True,campaign_personal,12
captainhiggins.com,9.0,False,campaign_personal,8001
captainhiggins.com,9.0,True,campaign_personal,18
captainhiggins.com,10.0,False,campaign_personal,7561
captainhiggins.com,10.0,True,campaign_personal,9
captainhiggins.com,11.0,False,campaign_personal,1000
captainhiggins.com,11.0,True,campaign_personal,3
captainhiggins.com,13.0,False,campaign_personal,2
caribbeanlifenews.com,3.0,False,news,39
caribbeanlifenews.com,4.0,False,news,7
caribbeanlifenews.com,5.0,False,news,26
caribbeanlifenews.com,6.0,False,news,1100
caribbeanlifenews.com,6.0,True,news,4
caribbeanlifenews.com,7.0,False,news,3606
caribbeanlifenews.com,7.0,True,news,9
caribbeanlifenews.com,8.0,False,news,1347
caribbeanlifenews.com,8.0,True,news,2
caribbeanlifenews.com,9.0,False,news,473
caribbeanlifenews.com,10.0,False,news,5
caribbeannationalweekly.com,3.0,False,news,1
caribbeannationalweekly.com,6.0,False,news,20
caribbeannationalweekly.com,7.0,False,news,367
caribbeannationalweekly.com,7.0,True,news,1
caribbeannationalweekly.com,8.0,False,news,14
carnegie.org,5.0,False,other_third_party,19
carnegie.org,6.0,False,other_third_party,25
carnegie.org,7.0,False,other_third_party,1
carnegie.org,9.0,False,other_third_party,49
carnegie.org,9.0,True,other_third_party,2
carnegie.org,10.0,False,other_third_party,37
carnegie.org,10.0,True,other_third_party,1
carnegie.org,11.0,False,other_third_party,291
carnegie.org,11.0,True,other_third_party,1
carnegie.org,12.0,False,other_third_party,7
carolinacoastonline.com,2.0,False,news,5
carolinacoastonline.com,3.0,False,news,239
carolinacoastonline.com,3.0,True,news,1
carolinacoastonline.com,4.0,False,news,212
carolinacoastonline.com,5.0,False,news,1165
carolinacoastonline.com,5.0,True,news,3
carolinacoastonline.com,6.0,False,news,397
carolinacoastonline.com,7.0,False,news,205
carolinacoastonline.com,8.0,False,news,47
carolinacoastonline.com,8.0,True,news,2
carolinacoastonline.com,9.0,False,news,208
carolinacoastonline.com,10.0,False,news,272
carolinacoastonline.com,10.0,True,news,1
carolinacoastonline.com,11.0,False,news,182
carolinacoastonline.com,11.0,True,news,1
carolinacoastonline.com,12.0,False,news,19
carolinajournal.com,9.0,False,news,2
carolynmaloney.com,0.0,False,campaign_personal,215
carolynmaloney.com,1.0,False,campaign_personal,328
carolynmaloney.com,1.0,True,campaign_personal,1
carolynmaloney.com,2.0,False,campaign_personal,3110
carolynmaloney.com,2.0,True,campaign_personal,11
carolynmaloney.com,3.0,False,campaign_personal,5422
carolynmaloney.com,3.0,True,campaign_personal,13
carolynmaloney.com,4.0,False,campaign_personal,9257
carolynmaloney.com,4.0,True,campaign_personal,24
carolynmaloney.com,5.0,False,campaign_personal,9170
carolynmaloney.com,5.0,True,campaign_personal,19
carolynmaloney.com,6.0,False,campaign_personal,11167
carolynmaloney.com,6.0,True,campaign_personal,21
carolynmaloney.com,7.0,False,campaign_personal,4299
carolynmaloney.com,7.0,True,campaign_personal,10
carolynmaloney.com,8.0,False,campaign_personal,3378
carolynmaloney.com,8.0,True,campaign_personal,8
carolynmaloney.com,9.0,False,campaign_personal,1585
carolynmaloney.com,9.0,True,campaign_personal,5
carolynmaloney.com,10.0,False,campaign_personal,161
carrollspaper.com,3.0,False,news,16
carrollspaper.com,4.0,False,news,14
carrollspaper.com,5.0,False,news,1412
carrollspaper.com,5.0,True,news,3
carrollspaper.com,6.0,False,news,237
carrollspaper.com,7.0,False,news,1351
carrollspaper.com,7.0,True,news,4
carrollspaper.com,8.0,False,news,2
carsonnow.org,2.0,False,news,7
carsonnow.org,3.0,False,news,1
carsonnow.org,4.0,False,news,36
carsonnow.org,5.0,False,news,866
carsonnow.org,5.0,True,news,2
carsonnow.org,6.0,False,news,339
carsonnow.org,6.0,True,news,1
carsonnow.org,9.0,False,news,475
carsonnow.org,9.0,True,news,1
carsonnow.org,10.0,False,news,3332
carsonnow.org,10.0,True,news,8
carsonnow.org,11.0,False,news,938
carsonnow.org,11.0,True,news,2
carsonnow.org,12.0,False,news,37
cartwrightcongress.com,0.0,False,campaign_personal,3230
cartwrightcongress.com,0.0,True,campaign_personal,5
cartwrightcongress.com,1.0,False,campaign_personal,5428
cartwrightcongress.com,1.0,True,campaign_personal,13
cartwrightcongress.com,2.0,False,campaign_personal,15079
cartwrightcongress.com,2.0,True,campaign_personal,35
cartwrightcongress.com,3.0,False,campaign_personal,8686
cartwrightcongress.com,3.0,True,campaign_personal,23
cartwrightcongress.com,4.0,False,campaign_personal,7407
cartwrightcongress.com,4.0,True,campaign_personal,18
cartwrightcongress.com,5.0,False,campaign_personal,7999
cartwrightcongress.com,5.0,True,campaign_personal,17
cartwrightcongress.com,6.0,False,campaign_personal,9
cascadeng.com,9.0,False,other_third_party,9
cascadeng.com,10.0,False,other_third_party,2
cascadeng.com,11.0,False,other_third_party,39
cascadeng.com,12.0,False,other_third_party,20
castenforcongress.com,0.0,False,campaign_personal,22305
castenforcongress.com,0.0,True,campaign_personal,49
castenforcongress.com,1.0,False,campaign_personal,19950
castenforcongress.com,1.0,True,campaign_personal,45
castenforcongress.com,2.0,False,campaign_personal,17927
castenforcongress.com,2.0,True,campaign_personal,43
castenforcongress.com,3.0,False,campaign_personal,8395
castenforcongress.com,3.0,True,campaign_personal,20
castenforcongress.com,4.0,False,campaign_personal,1241
castenforcongress.com,4.0,True,campaign_personal,3
castenforcongress.com,5.0,False,campaign_personal,253
castenforcongress.com,5.0,True,campaign_personal,1
castenforcongress.com,6.0,False,campaign_personal,45
castenforcongress.com,6.0,True,campaign_personal,1
castenforcongress.com,7.0,False,campaign_personal,3
castenforcongress.com,9.0,False,campaign_personal,145
castenforcongress.com,10.0,False,campaign_personal,282
castenforcongress.com,11.0,False,campaign_personal,16
castlepinesnewspress.net,3.0,False,news,1
castlepinesnewspress.net,4.0,False,news,337
castlepinesnewspress.net,5.0,False,news,7
castlepinesnewspress.net,5.0,True,news,1
castlepinesnewspress.net,6.0,False,news,59
castorforcongress.com,0.0,False,campaign_personal,259
castorforcongress.com,0.0,True,campaign_personal,3
castorforcongress.com,1.0,False,campaign_personal,218
castorforcongress.com,2.0,False,campaign_personal,1589
castorforcongress.com,2.0,True,campaign_personal,4
castorforcongress.com,3.0,False,campaign_personal,3022
castorforcongress.com,3.0,True,campaign_personal,6
castorforcongress.com,4.0,False,campaign_personal,8676
castorforcongress.com,4.0,True,campaign_personal,21
castorforcongress.com,5.0,False,campaign_personal,16063
castorforcongress.com,5.0,True,campaign_personal,36
castorforcongress.com,6.0,False,campaign_personal,7665
castorforcongress.com,6.0,True,campaign_personal,16
castorforcongress.com,7.0,False,campaign_personal,3915
castorforcongress.com,7.0,True,campaign_personal,10
castorforcongress.com,8.0,False,campaign_personal,1559
castorforcongress.com,8.0,True,campaign_personal,6
castorforcongress.com,9.0,False,campaign_personal,3350
castorforcongress.com,9.0,True,campaign_personal,5
castorforcongress.com,10.0,False,campaign_personal,1207
castorforcongress.com,10.0,True,campaign_personal,3
castorforcongress.com,11.0,False,campaign_personal,34
catholic-sf.org,7.0,False,other_third_party,11
cathyforcongress.com,0.0,False,campaign_personal,152
cathyforcongress.com,1.0,False,campaign_personal,539
cathyforcongress.com,1.0,True,campaign_personal,1
cathyforcongress.com,2.0,False,campaign_personal,42
cathyforcongress.com,3.0,False,campaign_personal,2965
cathyforcongress.com,3.0,True,campaign_personal,7
cathyforcongress.com,4.0,False,campaign_personal,13182
cathyforcongress.com,4.0,True,campaign_personal,30
cathyforcongress.com,5.0,False,campaign_personal,8109
cathyforcongress.com,5.0,True,campaign_personal,20
cathyforcongress.com,6.0,False,campaign_personal,11840
cathyforcongress.com,6.0,True,campaign_personal,27
cathyforcongress.com,7.0,False,campaign_personal,8057
cathyforcongress.com,7.0,True,campaign_personal,18
cathyforcongress.com,8.0,False,campaign_personal,2958
cathyforcongress.com,8.0,True,campaign_personal,9
cathyforcongress.com,9.0,False,campaign_personal,370
cathyforcongress.com,10.0,False,campaign_personal,2
cbcpac.org,2.0,False,other_third_party,2
cbcpac.org,3.0,False,other_third_party,1
cbcpac.org,4.0,False,other_third_party,20
cbcpac.org,5.0,False,other_third_party,163
cbcpac.org,6.0,False,other_third_party,593
cbcpac.org,6.0,True,other_third_party,1
cbcpac.org,7.0,False,other_third_party,33
cbcpac.org,8.0,False,other_third_party,49
cbcpac.org,9.0,False,other_third_party,54
cbcpac.org,10.0,False,other_third_party,52
cbcpac.org,11.0,False,other_third_party,2421
cbcpac.org,11.0,True,other_third_party,2
cbcpac.org,12.0,False,other_third_party,116
cbcpac.org,12.0,True,other_third_party,3
cbn.com,2.0,False,news,206
cbn.com,2.0,True,news,1
cbn.com,3.0,False,news,331
cbn.com,4.0,False,news,309
cbn.com,4.0,True,news,1
cbn.com,5.0,False,news,1
cbs.com,6.0,False,news,1
cbs.com,7.0,False,news,1
cbs.com,8.0,False,news,1
cbs.com,9.0,False,news,51
cbs.com,10.0,False,news,121
cbs.com,10.0,True,news,1
cbs.com,11.0,False,news,1
cbs.com,12.0,False,news,1
cbs12.com,1.0,False,news,421
cbs12.com,1.0,True,news,1
cbs12.com,2.0,False,news,1208
cbs12.com,2.0,True,news,2
cbs12.com,3.0,False,news,852
cbs12.com,3.0,True,news,2
cbs12.com,4.0,False,news,1003
cbs12.com,4.0,True,news,3
cbs12.com,5.0,False,news,583
cbs12.com,5.0,True,news,1
cbs12.com,6.0,False,news,11
cbs12.com,7.0,False,news,747
cbs12.com,7.0,True,news,2
cbs12.com,8.0,False,news,882
cbs12.com,8.0,True,news,1
cbs12.com,9.0,False,news,117
cbs12.com,9.0,True,news,1
cbs12.com,10.0,False,news,7
cbs17.com,0.0,False,news,12
cbs17.com,1.0,False,news,920
cbs17.com,1.0,True,news,1
cbs17.com,2.0,False,news,1159
cbs17.com,2.0,True,news,1
cbs17.com,3.0,False,news,1702
cbs17.com,3.0,True,news,4
cbs17.com,4.0,False,news,4461
cbs17.com,4.0,True,news,8
cbs17.com,5.0,False,news,3990
cbs17.com,5.0,True,news,9
cbs17.com,6.0,False,news,4178
cbs17.com,6.0,True,news,8
cbs17.com,7.0,False,news,4327
cbs17.com,7.0,True,news,16
cbs17.com,8.0,False,news,799
cbs17.com,8.0,True,news,3
cbs17.com,9.0,False,news,48
cbs17.com,9.0,True,news,1
cbs17.com,10.0,False,news,59
cbs17.com,11.0,False,news,153
cbs17.com,12.0,False,news,8
cbs19.tv,0.0,False,news,398
cbs19.tv,2.0,False,news,48
cbs19.tv,3.0,False,news,1923
cbs19.tv,3.0,True,news,4
cbs19.tv,4.0,False,news,10
cbs19.tv,5.0,False,news,1429
cbs19.tv,5.0,True,news,3
cbs19.tv,6.0,False,news,894
cbs19.tv,6.0,True,news,2
cbs19.tv,7.0,False,news,470
cbs19.tv,7.0,True,news,1
cbs19.tv,8.0,False,news,131
cbs19.tv,9.0,False,news,492
cbs19.tv,9.0,True,news,2
cbs19.tv,10.0,False,news,1
cbs19news.com,0.0,False,news,204
cbs19news.com,0.0,True,news,1
cbs19news.com,1.0,False,news,64
cbs19news.com,2.0,False,news,683
cbs19news.com,2.0,True,news,1
cbs19news.com,3.0,False,news,3293
cbs19news.com,3.0,True,news,11
cbs19news.com,4.0,False,news,3848
cbs19news.com,4.0,True,news,10
cbs19news.com,5.0,False,news,6180
cbs19news.com,5.0,True,news,11
cbs19news.com,6.0,False,news,8927
cbs19news.com,6.0,True,news,17
cbs19news.com,7.0,False,news,4879
cbs19news.com,7.0,True,news,13
cbs19news.com,8.0,False,news,1260
cbs19news.com,8.0,True,news,3
cbs19news.com,9.0,False,news,751
cbs19news.com,9.0,True,news,2
cbs19news.com,10.0,False,news,219
cbs19news.com,10.0,True,news,1
cbs19news.com,11.0,False,news,221
cbs2iowa.com,1.0,False,news,12
cbs2iowa.com,2.0,False,news,433
cbs2iowa.com,2.0,True,news,1
cbs2iowa.com,3.0,False,news,430
cbs2iowa.com,3.0,True,news,1
cbs2iowa.com,4.0,False,news,414
cbs2iowa.com,4.0,True,news,1
cbs2iowa.com,5.0,False,news,35
cbs2iowa.com,6.0,False,news,416
cbs2iowa.com,6.0,True,news,1
cbs2iowa.com,7.0,False,news,1434
cbs2iowa.com,7.0,True,news,4
cbs2iowa.com,8.0,False,news,85
cbs2iowa.com,9.0,False,news,17
cbs2iowa.com,10.0,False,news,28
cbs2iowa.com,11.0,False,news,786
cbs2iowa.com,11.0,True,news,1
cbs2iowa.com,12.0,False,news,47
cbs2iowa.com,12.0,True,news,1
cbs3duluth.com,1.0,False,news,216
cbs3duluth.com,1.0,True,news,1
cbs3duluth.com,2.0,False,news,16
cbs3duluth.com,3.0,False,news,33
cbs3duluth.com,4.0,False,news,34
cbs3duluth.com,5.0,False,news,1399
cbs3duluth.com,5.0,True,news,3
cbs3duluth.com,6.0,False,news,2230
cbs3duluth.com,6.0,True,news,2
cbs3duluth.com,7.0,False,news,27
cbs3duluth.com,7.0,True,news,2
cbs3duluth.com,8.0,False,news,331
cbs3duluth.com,9.0,False,news,2
cbs3duluth.com,10.0,False,news,13
cbs42.com,0.0,False,news,404
cbs42.com,0.0,True,news,1
cbs42.com,1.0,False,news,444
cbs42.com,1.0,True,news,1
cbs42.com,2.0,False,news,12
cbs42.com,3.0,False,news,385
cbs42.com,4.0,False,news,1330
cbs42.com,4.0,True,news,2
cbs42.com,5.0,False,news,3005
cbs42.com,5.0,True,news,6
cbs42.com,6.0,False,news,4630
cbs42.com,6.0,True,news,9
cbs42.com,7.0,False,news,3346
cbs42.com,7.0,True,news,11
cbs42.com,8.0,False,news,1397
cbs42.com,8.0,True,news,4
cbs42.com,9.0,False,news,489
cbs42.com,9.0,True,news,2
cbs42.com,10.0,False,news,172
cbs42.com,11.0,False,news,115
cbs42.com,12.0,False,news,24
cbs42.com,13.0,False,news,1
cbs46.com,0.0,False,news,13
cbs46.com,1.0,False,news,31
cbs46.com,2.0,False,news,477
cbs46.com,2.0,True,news,1
cbs46.com,3.0,False,news,2398
cbs46.com,3.0,True,news,5
cbs46.com,4.0,False,news,3326
cbs46.com,4.0,True,news,7
cbs46.com,5.0,False,news,1975
cbs46.com,5.0,True,news,4
cbs46.com,6.0,False,news,1983
cbs46.com,6.0,True,news,6
cbs46.com,7.0,False,news,2181
cbs46.com,7.0,True,news,5
cbs46.com,8.0,False,news,1937
cbs46.com,8.0,True,news,3
cbs46.com,9.0,False,news,572
cbs46.com,9.0,True,news,5
cbs46.com,10.0,False,news,474
cbs46.com,10.0,True,news,3
cbs46.com,11.0,False,news,532
cbs46.com,11.0,True,news,6
cbs46.com,12.0,False,news,1
cbs4indy.com,1.0,False,news,177
cbs4indy.com,2.0,False,news,611
cbs4indy.com,2.0,True,news,1
cbs4indy.com,3.0,False,news,3365
cbs4indy.com,3.0,True,news,4
cbs4indy.com,4.0,False,news,10291
cbs4indy.com,4.0,True,news,24
cbs4indy.com,5.0,False,news,21228
cbs4indy.com,5.0,True,news,44
cbs4indy.com,6.0,False,news,9682
cbs4indy.com,6.0,True,news,24
cbs4indy.com,7.0,False,news,19440
cbs4indy.com,7.0,True,news,47
cbs4indy.com,8.0,False,news,5169
cbs4indy.com,8.0,True,news,12
cbs4indy.com,9.0,False,news,271
cbs4indy.com,10.0,False,news,3
cbs4local.com,2.0,False,news,3
cbs4local.com,3.0,False,news,61
cbs4local.com,4.0,False,news,405
cbs4local.com,4.0,True,news,1
cbs4local.com,5.0,False,news,1220
cbs4local.com,5.0,True,news,3
cbs4local.com,6.0,False,news,10878
cbs4local.com,6.0,True,news,27
cbs4local.com,7.0,False,news,3448
cbs4local.com,7.0,True,news,7
cbs4local.com,8.0,False,news,571
cbs4local.com,8.0,True,news,1
cbs4local.com,9.0,False,news,46
cbs58.com,1.0,False,news,85
cbs58.com,2.0,False,news,680
cbs58.com,3.0,False,news,7209
cbs58.com,3.0,True,news,19
cbs58.com,4.0,False,news,5440
cbs58.com,4.0,True,news,11
cbs58.com,5.0,False,news,20302
cbs58.com,5.0,True,news,41
cbs58.com,6.0,False,news,13285
cbs58.com,6.0,True,news,18
cbs58.com,7.0,False,news,9503
cbs58.com,7.0,True,news,20
cbs58.com,8.0,False,news,2332
cbs58.com,8.0,True,news,4
cbs58.com,9.0,False,news,439
cbs58.com,9.0,True,news,11
cbs58.com,10.0,False,news,115
cbs58.com,10.0,True,news,10
cbs58.com,11.0,False,news,7
cbs6albany.com,1.0,False,news,24
cbs6albany.com,2.0,False,news,702
cbs6albany.com,2.0,True,news,2
cbs6albany.com,3.0,False,news,1069
cbs6albany.com,3.0,True,news,3
cbs6albany.com,4.0,False,news,1221
cbs6albany.com,4.0,True,news,2
cbs6albany.com,5.0,False,news,847
cbs6albany.com,5.0,True,news,3
cbs6albany.com,6.0,False,news,3475
cbs6albany.com,6.0,True,news,7
cbs6albany.com,7.0,False,news,1021
cbs6albany.com,7.0,True,news,2
cbs6albany.com,8.0,False,news,883
cbs6albany.com,8.0,True,news,3
cbs6albany.com,9.0,False,news,510
cbs6albany.com,9.0,True,news,1
cbs7.com,3.0,False,news,133
cbs7.com,3.0,True,news,1
cbs7.com,4.0,False,news,167
cbs7.com,5.0,False,news,920
cbs7.com,5.0,True,news,1
cbs7.com,6.0,False,news,454
cbs7.com,6.0,True,news,1
cbs7.com,7.0,False,news,336
cbs7.com,7.0,True,news,1
cbs7.com,8.0,False,news,117
cbs7.com,8.0,True,news,1
cbs7.com,9.0,False,news,2
cbs8.com,1.0,False,news,1
cbs8.com,2.0,False,news,14
cbs8.com,3.0,False,news,4
cbs8.com,4.0,False,news,401
cbs8.com,4.0,True,news,1
cbs8.com,5.0,False,news,373
cbs8.com,5.0,True,news,1
cbs8.com,6.0,False,news,435
cbs8.com,6.0,True,news,1
cbs8.com,7.0,False,news,324
cbs8.com,7.0,True,news,1
cbs8.com,8.0,False,news,117
cbs8.com,9.0,False,news,58
cbsaustin.com,2.0,False,news,9
cbsaustin.com,3.0,False,news,6
cbsaustin.com,4.0,False,news,168
cbsaustin.com,5.0,False,news,2374
cbsaustin.com,5.0,True,news,3
cbsaustin.com,6.0,False,news,4633
cbsaustin.com,6.0,True,news,12
cbsaustin.com,7.0,False,news,588
cbsaustin.com,7.0,True,news,2
cbsaustin.com,8.0,False,news,13
cbsaustin.com,9.0,False,news,9
cbslocal.com,0.0,False,news,5757
cbslocal.com,0.0,True,news,13
cbslocal.com,1.0,False,news,13965
cbslocal.com,1.0,True,news,28
cbslocal.com,2.0,False,news,21094
cbslocal.com,2.0,True,news,38
cbslocal.com,3.0,False,news,36897
cbslocal.com,3.0,True,news,97
cbslocal.com,4.0,False,news,88869
cbslocal.com,4.0,True,news,163
cbslocal.com,5.0,False,news,112337
cbslocal.com,5.0,True,news,270
cbslocal.com,6.0,False,news,133275
cbslocal.com,6.0,True,news,316
cbslocal.com,7.0,False,news,126956
