crawl_id,qry,home_dist,random_dist,home_result_length,random_dist_result_length,rbo_similarity
20201115,William Timmons,SC-4,WV-1,15,16,1
20201128,William Timmons,SC-4,MD-4,15,15,1
20201031,William Timmons,SC-4,TX-22,18,15,1
20201111,William Timmons,SC-4,PA-12,16,16,1
20201106,William Timmons,SC-4,IN-4,17,17,1
20201029,William Timmons,SC-4,CA-9,15,15,1
20200920,William Timmons,SC-4,CA-24,15,15,1
20200904,William Timmons,SC-4,FL-17,15,16,1
20201126,William Timmons,SC-4,KY-1,15,15,1
20201002,William Timmons,SC-4,TX-34,15,15,1
20201010,David Price,NC-4,CA-11,10,10,1
20200902,David Price,NC-4,GA-13,14,14,1
20201118,David Price,NC-4,TX-10,13,13,1
20201008,David Price,NC-4,CA-30,7,10,1
20201031,David Price,NC-4,AZ-2,13,13,1
20200903,David Price,NC-4,TX-7,15,14,1
20201216,David Price,NC-4,IL-12,15,15,1
20201211,David Price,NC-4,MI-1,15,13,1
20201014,David Price,NC-4,GA-12,10,10,1
20201127,David Price,NC-4,TX-4,13,13,1
20201223,Frank Lucas,OK-3,TX-15,13,13,1
20200914,Frank Lucas,OK-3,RI-1,12,12,1
20201027,Frank Lucas,OK-3,IN-8,16,15,1
20201119,Frank Lucas,OK-3,OH-16,13,13,1
20201229,Frank Lucas,OK-3,CA-47,13,13,1
20201112,Frank Lucas,OK-3,OK-4,16,16,1
20201222,Frank Lucas,OK-3,PA-6,13,13,1
20201221,Frank Lucas,OK-3,CA-44,13,13,1
20201125,Frank Lucas,OK-3,OH-2,17,17,1
20201218,Frank Lucas,OK-3,MI-9,15,15,1
